player_id,session_id,session_date,mode,map_name,weapon_primary,kills,deaths,assists,accuracy,win,score,session_duration_min,rank,prestige_level,sessions_last_7d,avg_kd_ratio,hours_played_total,microtransactions_usd,region,device,returned_next_day,ab_group
745914,165,2025-07-06 10:00:00,Hardpoint,Rust,MP5,11,13,3,0.375,0,990,13.2,Bronze,0,7,0.86,125.7,0.0,,Console,0,A
219176,166,2025-05-08 23:00:00,Domination,Favela,AK-47,16,7,1,0.289,1,1710,11.0,Gold,2,6,2.12,169.2,3.04,,PC,1,B
318126,167,2025-01-24 03:00:00,Hardpoint,Verdansk,MP5,5,13,3,0.36,1,590,12.2,Platinum,0,9,0.43,95.5,0.0,,Console,1,B
318969,168,2025-12-23 03:00:00,Domination,Shipment,M4,19,14,1,0.323,0,1670,19.0,Silver,1,5,1.33,68.7,18.01,,PC,0,B
222409,169,2025-03-07 03:00:00,Team Deathmatch,Favela,LMG,15,16,0,0.354,0,1180,10.8,Bronze,3,7,0.94,192.4,3.94,EU,PC,0,B
647707,170,2025-02-13 08:00:00,Hardpoint,Shipment,Sniper,14,7,5,0.354,1,1710,12.6,Bronze,0,9,1.88,134.6,0.0,EU,PC,0,B
353618,171,2025-04-22 22:00:00,Team Deathmatch,Shipment,Sniper,17,10,2,0.301,0,1600,12.6,Gold,0,6,1.64,136.9,0.0,APAC,PC,0,A
869598,172,2025-04-17 09:00:00,Team Deathmatch,Favela,MP5,21,7,2,0.354,1,2260,14.6,Gold,4,6,2.75,32.3,3.79,APAC,Console,1,A
150015,173,2025-03-16 03:00:00,Team Deathmatch,Rust,MP5,14,6,3,0.314,0,1430,11.8,Gold,3,11,2.14,167.3,10.4,EU,PC,0,A
872838,174,2025-01-04 03:00:00,Hardpoint,Terminal,AK-47,10,10,2,0.441,1,1100,11.2,Gold,2,5,1.0,207.9,6.57,APAC,PC,1,B
222096,175,2025-06-30 06:00:00,Domination,Terminal,AK-47,13,6,3,0.292,1,1530,16.0,Diamond,0,7,2.0,62.1,0.0,APAC,Console,1,A
731347,176,2025-09-01 03:00:00,Search & Destroy,Favela,MP5,14,11,1,0.312,1,1430,11.1,Gold,3,4,1.25,125.1,0.84,,PC,1,B
285340,177,2025-07-30 17:00:00,Domination,Terminal,M4,15,14,3,0.341,1,1570,10.3,Bronze,4,9,1.07,75.0,5.5,APAC,Console,1,A
210687,178,2025-04-08 21:00:00,Domination,Highrise,M4,10,11,3,0.241,0,930,12.9,Gold,1,4,0.92,35.8,8.36,,Console,0,B
974371,179,2025-04-26 13:00:00,Domination,Terminal,MP5,12,11,2,0.35,1,1280,11.8,Gold,0,3,1.08,204.6,0.0,,PC,1,A
511357,180,2025-04-05 06:00:00,Hardpoint,Verdansk,LMG,15,10,2,0.248,1,1600,11.6,Silver,4,6,1.45,98.8,3.22,EU,Console,0,A
835716,181,2025-05-15 13:00:00,Domination,Rust,LMG,9,13,6,0.245,0,940,15.1,Gold,0,5,0.71,166.0,0.0,EU,PC,1,B
205878,182,2025-01-17 08:00:00,Battle Royale,Terminal,M4,18,18,3,0.243,0,1590,9.5,Gold,2,5,1.0,44.5,0.0,,Console,1,A
827270,183,2025-02-16 04:00:00,Battle Royale,Favela,M4,14,4,4,0.1,0,1520,8.5,Silver,1,7,3.0,171.4,0.0,,PC,0,A
298286,184,2025-07-01 18:00:00,Search & Destroy,Rust,MP5,9,14,4,0.314,1,1020,13.9,Diamond,0,7,0.67,122.5,0.0,,Console,1,B
873290,185,2025-08-05 04:00:00,Battle Royale,Terminal,Shotgun,10,7,5,0.283,0,1110,14.6,Silver,3,2,1.38,44.7,0.0,LATAM,Console,0,B
874684,186,2025-07-30 17:00:00,Domination,Rust,LMG,8,18,3,0.287,1,790,12.5,Silver,0,7,0.47,120.8,0.0,,PC,1,B
264899,187,2025-06-16 14:00:00,Hardpoint,Shipment,Shotgun,14,12,4,0.321,0,1360,7.6,Silver,0,6,1.15,168.5,0.0,,Console,1,B
424767,188,2025-10-01 14:00:00,Search & Destroy,Rust,Sniper,14,5,3,0.279,1,1650,21.0,Platinum,0,6,2.5,123.7,0.0,,Console,1,B
961882,189,2025-06-03 05:00:00,Hardpoint,Verdansk,M4,9,10,1,0.337,1,950,13.8,Bronze,0,7,0.91,143.9,0.0,EU,PC,1,A
979858,190,2025-08-30 12:00:00,Battle Royale,Verdansk,M4,12,8,2,0.231,0,1140,13.7,Diamond,0,11,1.44,71.2,0.0,EU,PC,0,A
479989,191,2025-09-23 03:00:00,Search & Destroy,Rust,M4,14,5,2,0.188,0,1400,7.4,Silver,0,5,2.5,5.0,0.0,EU,Console,0,A
515515,192,2025-12-05 11:00:00,Battle Royale,Terminal,MP5,7,14,5,0.262,0,670,10.3,Diamond,0,6,0.53,22.9,0.0,APAC,Console,0,A
143585,193,2025-12-09 14:00:00,Domination,Shipment,M4,20,9,5,0.295,1,2270,14.1,Gold,0,5,2.1,142.0,0.0,EU,Console,1,B
471369,194,2025-11-17 10:00:00,Search & Destroy,Rust,Sniper,14,9,4,0.306,1,1620,14.4,Gold,0,4,1.5,120.9,0.0,,Console,0,A
164044,195,2025-02-28 08:00:00,Hardpoint,Verdansk,Sniper,7,13,3,0.304,0,590,10.1,Platinum,4,7,0.57,134.5,27.58,APAC,PC,1,B
542296,196,2025-06-19 15:00:00,Hardpoint,Favela,M4,13,8,2,0.47,1,1440,19.6,Platinum,0,10,1.56,212.3,0.0,EU,PC,0,B
209556,197,2025-04-27 02:00:00,Domination,Rust,LMG,11,4,6,0.11,0,1320,14.0,Gold,1,8,2.4,180.8,6.29,EU,Console,0,A
626981,198,2025-10-26 17:00:00,Search & Destroy,Rust,MP5,12,15,6,0.305,1,1400,9.6,Bronze,2,5,0.81,175.4,8.6,,PC,1,B
981691,199,2025-02-06 06:00:00,Battle Royale,Verdansk,LMG,13,9,5,0.249,1,1570,9.3,Bronze,1,8,1.4,68.1,0.83,APAC,Console,0,B
867595,200,2025-06-24 20:00:00,Team Deathmatch,Rust,LMG,17,12,3,0.334,0,1610,8.8,Gold,0,5,1.38,15.1,0.0,,Console,1,A
300235,201,2025-04-25 03:00:00,Hardpoint,Rust,M4,15,18,2,0.317,1,1440,7.8,Gold,2,4,0.84,104.5,4.88,,PC,0,A
125939,202,2025-02-09 04:00:00,Domination,Favela,AK-47,12,8,2,0.261,0,1140,11.9,Platinum,2,6,1.44,182.7,11.22,EU,PC,0,A
252906,203,2025-01-15 04:00:00,Battle Royale,Favela,M4,10,9,1,0.193,1,1070,13.2,Gold,4,7,1.1,149.0,7.36,,PC,1,A
642335,204,2025-11-06 06:00:00,Domination,Terminal,Shotgun,9,7,2,0.241,0,860,18.2,Bronze,0,2,1.25,188.2,0.0,APAC,PC,0,B
388249,205,2025-06-22 05:00:00,Team Deathmatch,Highrise,MP5,15,7,0,0.256,0,1360,15.0,Gold,0,3,2.0,139.7,0.0,EU,PC,0,B
175766,206,2025-01-28 11:00:00,Domination,Rust,LMG,12,10,3,0.187,1,1350,16.7,Silver,1,3,1.18,78.1,6.42,LATAM,Console,0,B
508923,207,2025-05-25 01:00:00,Hardpoint,Verdansk,M4,10,13,2,0.359,1,1040,10.0,Bronze,0,10,0.79,156.4,0.0,,Console,1,B
515192,208,2025-05-04 23:00:00,Team Deathmatch,Shipment,Sniper,24,11,3,0.388,0,2330,13.5,Diamond,2,8,2.08,107.6,0.48,,Console,1,B
668550,209,2025-01-19 21:00:00,Hardpoint,Favela,LMG,12,15,1,0.222,1,1150,12.0,Diamond,1,8,0.81,91.3,0.95,EU,Console,1,B
487261,210,2025-12-08 00:00:00,Battle Royale,Highrise,Sniper,11,10,3,0.136,1,1250,7.4,Diamond,4,9,1.09,134.2,3.14,LATAM,PC,0,B
910208,211,2025-08-15 18:00:00,Battle Royale,Terminal,M4,14,14,3,0.234,0,1270,14.6,Bronze,0,4,1.0,169.7,0.0,LATAM,PC,0,A
785440,212,2025-02-04 02:00:00,Team Deathmatch,Verdansk,MP5,12,9,5,0.16,1,1470,16.4,Silver,2,6,1.3,104.0,6.08,LATAM,Console,0,B
752664,213,2025-07-22 20:00:00,Battle Royale,Verdansk,M4,13,6,2,0.329,1,1480,9.8,Diamond,0,8,2.0,132.4,0.0,,Console,0,A
554589,214,2025-01-01 12:00:00,Hardpoint,Shipment,M4,15,11,3,0.223,0,1430,16.8,Gold,0,6,1.33,109.0,0.0,EU,Console,0,A
237848,215,2025-11-18 23:00:00,Team Deathmatch,Verdansk,AK-47,13,14,3,0.153,1,1370,13.8,Silver,1,3,0.93,145.2,23.92,,Console,0,A
717075,216,2025-02-08 08:00:00,Team Deathmatch,Highrise,AK-47,13,8,3,0.182,1,1490,11.1,Gold,0,9,1.56,67.1,0.0,EU,PC,0,A
227948,217,2025-07-25 00:00:00,Team Deathmatch,Favela,Shotgun,19,10,1,0.168,1,1950,14.6,Platinum,2,6,1.82,157.4,0.57,APAC,Console,0,A
679304,218,2025-04-11 18:00:00,Search & Destroy,Rust,AK-47,9,14,3,0.339,0,770,18.0,Gold,0,6,0.67,144.1,0.0,EU,Console,0,A
502690,219,2025-09-27 19:00:00,Team Deathmatch,Shipment,Sniper,17,10,2,0.217,0,1600,19.6,Silver,0,2,1.64,57.8,0.0,,PC,0,B
599046,220,2025-03-26 01:00:00,Team Deathmatch,Rust,M4,15,12,3,0.267,0,1410,12.7,Bronze,1,6,1.23,93.3,4.22,,Console,0,A
551269,221,2025-11-28 13:00:00,Search & Destroy,Shipment,M4,16,12,2,0.286,0,1460,16.4,Gold,1,8,1.31,124.4,3.36,APAC,PC,1,B
121959,222,2025-07-19 16:00:00,Hardpoint,Favela,M4,17,10,8,0.19,1,2100,18.4,Bronze,1,9,1.64,187.4,10.96,,Console,1,B
760890,223,2025-10-12 14:00:00,Search & Destroy,Shipment,M4,14,15,4,0.157,0,1300,12.2,Bronze,1,8,0.94,91.0,5.18,EU,PC,0,A
850216,224,2025-04-12 10:00:00,Search & Destroy,Rust,AK-47,14,20,3,0.26,0,1150,14.1,Silver,1,5,0.71,105.1,0.52,EU,PC,1,A
890180,225,2025-04-30 12:00:00,Team Deathmatch,Terminal,MP5,14,6,4,0.377,1,1680,5.1,Gold,1,9,2.14,160.3,0.0,,Console,1,B
328576,226,2025-03-01 22:00:00,Battle Royale,Terminal,LMG,13,10,2,0.236,1,1400,9.1,Silver,1,8,1.27,98.0,5.41,,Console,1,A
637833,227,2025-05-28 15:00:00,Team Deathmatch,Favela,AK-47,12,10,2,0.434,1,1300,12.1,Bronze,4,5,1.18,32.4,3.63,EU,Console,1,B
265838,228,2025-03-16 05:00:00,Hardpoint,Verdansk,M4,7,16,4,0.25,1,780,5.8,Diamond,0,10,0.47,148.5,0.0,APAC,Console,1,B
435674,229,2025-09-22 07:00:00,Hardpoint,Shipment,M4,15,15,2,0.195,1,1500,9.7,Silver,1,5,1.0,191.4,0.0,,PC,1,A
979989,230,2025-04-05 07:00:00,Team Deathmatch,Shipment,LMG,13,10,1,0.233,0,1150,17.1,Platinum,5,7,1.27,157.2,13.71,APAC,PC,1,B
161087,231,2025-01-09 19:00:00,Battle Royale,Shipment,Sniper,23,10,3,0.108,1,2450,12.0,Gold,4,5,2.18,138.5,3.83,APAC,PC,1,A
693128,232,2025-12-29 11:00:00,Domination,Terminal,Shotgun,9,6,1,0.316,1,1030,17.3,Silver,2,6,1.43,208.8,2.72,EU,Console,0,B
218451,233,2025-09-14 15:00:00,Team Deathmatch,Shipment,M4,22,13,2,0.255,0,2040,14.5,Silver,0,11,1.64,235.3,0.0,LATAM,Console,0,B
547600,234,2025-10-20 19:00:00,Battle Royale,Verdansk,M4,8,14,2,0.217,1,820,6.4,Platinum,2,7,0.6,67.3,0.3,,PC,0,B
937437,235,2025-01-14 19:00:00,Hardpoint,Rust,M4,13,8,1,0.405,0,1190,8.9,Silver,5,9,1.56,139.2,3.76,EU,PC,1,A
539792,236,2025-10-13 20:00:00,Hardpoint,Highrise,Shotgun,11,7,6,0.234,0,1260,12.1,Gold,3,4,1.5,189.5,0.38,,PC,0,B
139353,237,2025-12-02 04:00:00,Hardpoint,Terminal,M4,10,8,1,0.343,1,1090,13.8,Gold,0,6,1.22,5.0,0.0,EU,Console,0,B
293075,238,2025-12-07 09:00:00,Search & Destroy,Terminal,Sniper,10,11,2,0.268,0,880,13.3,Silver,1,8,0.92,79.4,3.92,EU,Console,1,A
314283,239,2025-08-27 08:00:00,Team Deathmatch,Verdansk,MP5,14,11,3,0.35,1,1530,10.7,Bronze,2,3,1.25,95.2,0.3,APAC,PC,0,B
414877,240,2025-01-31 07:00:00,Team Deathmatch,Verdansk,MP5,13,16,4,0.305,1,1380,10.9,Bronze,0,3,0.82,87.4,0.0,EU,Console,0,A
165318,241,2025-07-27 07:00:00,Domination,Favela,M4,13,15,2,0.321,0,1100,14.2,Platinum,4,4,0.88,83.5,3.26,,PC,0,A
865313,242,2025-05-16 03:00:00,Team Deathmatch,Highrise,Sniper,15,12,2,0.241,0,1360,6.2,Bronze,0,8,1.23,238.6,0.0,,Console,0,B
582690,243,2025-01-28 00:00:00,Search & Destroy,Terminal,M4,9,9,3,0.297,0,870,8.2,Platinum,1,9,1.0,47.4,3.61,LATAM,Console,1,A
516880,244,2025-08-01 07:00:00,Domination,Verdansk,LMG,11,5,6,0.249,0,1300,13.8,Bronze,1,4,2.0,124.8,1.98,EU,PC,0,B
691460,245,2025-10-03 14:00:00,Team Deathmatch,Terminal,M4,12,10,4,0.181,0,1200,9.8,Diamond,0,10,1.18,5.0,0.0,APAC,PC,1,A
840976,246,2025-10-25 07:00:00,Team Deathmatch,Verdansk,M4,11,17,2,0.197,1,1060,13.5,Bronze,0,10,0.67,112.0,0.0,APAC,Console,1,B
881239,247,2025-02-12 01:00:00,Search & Destroy,Rust,AK-47,12,12,3,0.237,0,1110,12.5,Bronze,0,5,1.0,161.0,0.0,,PC,0,B
193264,248,2025-03-06 14:00:00,Search & Destroy,Rust,Shotgun,9,13,1,0.296,1,890,4.3,Platinum,2,6,0.71,159.7,3.61,,Console,0,A
870746,249,2025-11-09 04:00:00,Domination,Verdansk,AK-47,11,10,4,0.325,1,1300,8.8,Platinum,2,3,1.09,121.3,1.05,,PC,0,A
913168,250,2025-05-22 17:00:00,Hardpoint,Rust,MP5,9,11,3,0.359,0,830,15.6,Silver,2,8,0.83,170.4,2.09,APAC,PC,0,B
325281,251,2025-11-07 07:00:00,Team Deathmatch,Rust,M4,13,18,6,0.407,1,1440,9.2,Bronze,3,8,0.74,115.9,3.78,APAC,Console,1,A
737147,252,2025-08-15 00:00:00,Hardpoint,Rust,M4,13,10,2,0.227,1,1400,17.4,Platinum,0,8,1.27,180.7,0.0,APAC,Console,0,B
998613,253,2025-06-26 17:00:00,Team Deathmatch,Verdansk,MP5,15,14,7,0.391,1,1770,8.2,Silver,0,7,1.07,81.4,0.0,,Console,0,A
494070,254,2025-05-12 17:00:00,Domination,Highrise,M4,16,14,4,0.186,1,1720,19.0,Diamond,2,6,1.13,55.9,0.0,,PC,0,B
452228,255,2025-06-23 03:00:00,Hardpoint,Verdansk,Sniper,13,11,3,0.284,1,1430,10.6,Platinum,1,3,1.17,122.7,4.15,APAC,Console,1,A
531839,256,2025-11-08 14:00:00,Battle Royale,Verdansk,Shotgun,6,10,1,0.185,1,650,15.0,Gold,4,5,0.64,8.9,4.2,EU,PC,1,A
369536,257,2025-12-30 07:00:00,Domination,Favela,Shotgun,17,17,5,0.223,0,1610,14.8,Gold,0,6,1.0,159.5,0.0,APAC,PC,0,B
417824,258,2025-10-03 17:00:00,Search & Destroy,Shipment,M4,17,12,1,0.166,1,1710,18.3,Gold,0,12,1.38,12.1,0.0,EU,Console,0,A
357426,259,2025-08-24 20:00:00,Hardpoint,Shipment,MP5,14,10,6,0.281,1,1700,12.9,Gold,4,8,1.36,45.0,5.34,APAC,Console,0,A
277789,260,2025-12-26 08:00:00,Battle Royale,Favela,LMG,15,7,2,0.211,1,1660,14.7,Gold,2,5,2.0,88.0,0.59,EU,Console,1,A
613153,261,2025-02-19 00:00:00,Domination,Rust,Shotgun,12,12,3,0.231,1,1310,10.2,Gold,1,5,1.0,64.5,2.24,,Console,0,A
842452,262,2025-11-28 12:00:00,Domination,Rust,M4,11,9,2,0.23,0,1020,11.2,Silver,1,6,1.2,147.4,1.89,EU,Console,0,A
937291,263,2025-12-25 00:00:00,Battle Royale,Terminal,MP5,18,8,4,0.236,1,2040,9.7,Silver,0,3,2.11,137.8,0.0,,Console,0,B
225657,264,2025-04-04 01:00:00,Team Deathmatch,Favela,LMG,11,8,5,0.333,1,1390,10.1,Bronze,2,7,1.33,122.6,3.71,,PC,0,A
335167,265,2025-07-15 20:00:00,Team Deathmatch,Terminal,MP5,16,9,4,0.374,0,1620,4.0,Bronze,1,7,1.7,175.6,1.88,APAC,Console,1,A
781669,266,2025-09-04 02:00:00,Team Deathmatch,Verdansk,Shotgun,12,8,3,0.181,0,1190,11.3,Bronze,0,8,1.44,116.2,0.0,APAC,Console,0,B
580671,267,2025-11-24 12:00:00,Search & Destroy,Verdansk,MP5,5,15,2,0.28,1,500,12.0,Silver,0,7,0.38,146.4,0.0,APAC,PC,1,B
819094,268,2025-11-10 14:00:00,Team Deathmatch,Verdansk,M4,12,7,3,0.304,1,1410,5.8,Platinum,0,7,1.62,80.2,0.0,APAC,Console,0,A
170467,269,2025-08-20 15:00:00,Battle Royale,Highrise,M4,14,10,4,0.281,1,1600,15.9,Gold,4,8,1.36,140.9,8.83,APAC,PC,1,A
283734,270,2025-10-08 12:00:00,Domination,Rust,M4,9,6,1,0.45,0,830,8.9,Bronze,1,4,1.43,70.3,0.0,APAC,PC,1,B
722794,271,2025-04-15 17:00:00,Team Deathmatch,Favela,M4,23,7,7,0.262,1,2710,12.2,Platinum,2,8,3.0,218.3,11.07,APAC,Console,1,A
209751,272,2025-11-23 06:00:00,Domination,Highrise,LMG,9,6,1,0.177,1,1030,15.1,Platinum,2,2,1.43,115.0,2.12,APAC,Console,0,A
481050,273,2025-10-17 08:00:00,Team Deathmatch,Favela,Sniper,20,7,2,0.232,0,1960,10.4,Silver,0,7,2.62,137.6,0.0,APAC,Console,0,A
911774,274,2025-11-26 14:00:00,Hardpoint,Verdansk,Sniper,15,8,2,0.294,1,1640,12.5,Gold,4,6,1.78,65.1,6.88,APAC,PC,1,B
792517,275,2025-08-24 09:00:00,Hardpoint,Terminal,Sniper,11,5,3,0.313,0,1150,12.1,Gold,3,5,2.0,15.3,3.62,APAC,Console,0,A
561079,276,2025-02-15 16:00:00,Domination,Favela,AK-47,6,12,1,0.245,0,410,13.0,Diamond,2,5,0.54,92.4,0.0,EU,Console,1,A
468452,277,2025-03-23 07:00:00,Team Deathmatch,Shipment,M4,16,10,2,0.293,0,1500,12.5,Platinum,1,7,1.55,156.0,3.06,APAC,PC,0,B
206081,278,2025-11-21 23:00:00,Hardpoint,Highrise,LMG,12,6,5,0.396,1,1530,11.5,Bronze,1,7,1.86,149.1,0.0,,Console,1,A
713333,279,2025-01-25 19:00:00,Search & Destroy,Verdansk,MP5,14,8,5,0.434,1,1690,8.2,Diamond,1,4,1.67,149.7,2.29,,Console,1,A
658986,280,2025-11-25 03:00:00,Search & Destroy,Highrise,MP5,7,7,5,0.385,0,810,17.0,Platinum,1,4,1.0,106.6,0.0,EU,Console,0,A
210078,281,2025-07-04 23:00:00,Search & Destroy,Verdansk,LMG,8,12,3,0.366,0,710,12.5,Bronze,0,6,0.69,135.5,0.0,LATAM,PC,0,B
967055,282,2025-09-06 20:00:00,Team Deathmatch,Rust,AK-47,14,7,3,0.338,0,1410,10.4,Diamond,1,5,1.88,254.3,0.0,APAC,Console,1,A
122671,283,2025-02-05 18:00:00,Battle Royale,Shipment,Shotgun,14,14,6,0.267,0,1420,6.3,Bronze,2,4,1.0,22.6,0.34,EU,PC,0,A
518400,284,2025-08-18 23:00:00,Domination,Highrise,Shotgun,7,12,3,0.272,1,810,16.1,Platinum,0,6,0.62,141.9,0.0,,Console,1,B
455528,285,2025-11-04 17:00:00,Team Deathmatch,Terminal,AK-47,15,3,5,0.353,0,1690,7.8,Gold,1,6,4.0,138.3,8.49,EU,Console,0,A
710490,286,2025-12-26 20:00:00,Search & Destroy,Rust,M4,9,8,1,0.352,0,790,13.8,Silver,3,9,1.11,165.4,0.0,APAC,Console,0,A
151663,287,2025-06-29 21:00:00,Battle Royale,Favela,LMG,15,15,0,0.321,1,1400,11.2,Bronze,0,8,1.0,134.5,0.0,,Console,1,B
115708,288,2025-05-24 22:00:00,Hardpoint,Terminal,MP5,12,14,1,0.364,0,970,14.6,Silver,0,8,0.87,104.7,0.0,APAC,PC,0,B
978338,289,2025-02-12 22:00:00,Team Deathmatch,Favela,M4,9,3,3,0.132,1,1190,18.3,Silver,2,6,2.5,65.0,10.64,,PC,0,A
411955,290,2025-11-26 10:00:00,Team Deathmatch,Terminal,MP5,16,11,3,0.308,0,1530,8.0,Platinum,0,2,1.42,166.7,0.0,,PC,1,B
233883,291,2025-03-02 07:00:00,Domination,Verdansk,MP5,11,5,2,0.178,1,1300,7.5,Silver,0,5,2.0,137.8,0.0,,Console,1,B
418394,292,2025-04-29 18:00:00,Battle Royale,Highrise,Shotgun,15,10,1,0.26,0,1350,13.6,Silver,0,11,1.45,90.6,0.0,LATAM,Console,1,B
212547,293,2025-12-04 18:00:00,Team Deathmatch,Rust,LMG,8,16,4,0.278,0,680,16.8,Silver,1,4,0.53,80.1,4.43,APAC,PC,1,B
659042,294,2025-10-25 23:00:00,Search & Destroy,Rust,LMG,17,9,3,0.252,1,1870,10.8,Gold,0,8,1.8,97.1,0.0,,Console,0,B
851102,295,2025-10-17 16:00:00,Domination,Terminal,LMG,10,10,1,0.215,1,1050,11.9,Platinum,1,7,1.0,161.6,8.21,APAC,PC,0,B
862002,296,2025-06-18 23:00:00,Search & Destroy,Highrise,M4,9,11,3,0.347,0,830,6.4,Silver,3,5,0.83,114.0,2.64,APAC,PC,1,B
242483,297,2025-08-14 02:00:00,Battle Royale,Terminal,Sniper,14,8,4,0.325,1,1640,16.1,Silver,3,3,1.67,105.9,0.0,,Console,1,A
758271,298,2025-03-11 16:00:00,Domination,Terminal,AK-47,12,10,2,0.378,1,1300,12.3,Platinum,4,9,1.18,60.5,0.21,,Console,1,B
314835,299,2025-07-08 20:00:00,Domination,Favela,M4,17,7,0,0.255,1,1760,16.0,Silver,1,5,2.25,137.6,7.31,,Console,0,A
501896,300,2025-07-25 04:00:00,Search & Destroy,Terminal,Shotgun,7,7,1,0.27,0,610,13.2,Silver,2,3,1.0,24.6,0.0,EU,PC,0,A
184896,301,2025-09-11 13:00:00,Hardpoint,Highrise,MP5,11,10,3,0.49,1,1250,11.3,Platinum,3,4,1.09,5.0,0.0,,Console,0,A
577095,302,2025-11-19 06:00:00,Hardpoint,Highrise,LMG,11,7,3,0.252,0,1110,16.1,Silver,2,6,1.5,297.4,6.88,LATAM,Console,1,B
171295,303,2025-07-22 16:00:00,Hardpoint,Favela,M4,13,11,0,0.156,0,1080,12.7,Bronze,1,6,1.17,102.7,16.92,LATAM,Console,0,B
843974,304,2025-02-20 21:00:00,Team Deathmatch,Favela,Shotgun,18,8,4,0.349,0,1840,6.8,Platinum,0,7,2.11,100.5,0.0,EU,Console,0,A
987121,305,2025-04-30 04:00:00,Search & Destroy,Shipment,M4,9,16,2,0.357,0,680,15.5,Silver,1,8,0.59,136.8,0.0,,Console,1,A
373255,306,2025-12-18 04:00:00,Team Deathmatch,Verdansk,M4,9,12,3,0.372,1,1010,17.6,Gold,2,5,0.77,210.6,0.0,APAC,PC,0,B
399648,307,2025-05-16 13:00:00,Battle Royale,Verdansk,MP5,15,14,4,0.366,0,1420,9.1,Bronze,0,9,1.07,68.6,0.0,,PC,1,B
757162,308,2025-06-07 14:00:00,Team Deathmatch,Terminal,AK-47,14,4,2,0.208,0,1420,11.7,Silver,0,4,3.0,179.3,0.0,APAC,Console,1,A
108155,309,2025-10-17 21:00:00,Search & Destroy,Rust,MP5,11,12,4,0.335,1,1260,20.0,Silver,1,6,0.92,142.6,0.75,EU,Console,0,A
566872,310,2025-02-01 22:00:00,Domination,Highrise,LMG,9,12,3,0.32,0,810,10.7,Silver,3,7,0.77,94.4,0.91,APAC,Console,1,A
925816,311,2025-04-22 17:00:00,Domination,Terminal,Sniper,11,10,1,0.336,0,950,7.8,Gold,2,3,1.09,176.9,13.77,LATAM,PC,0,A
474705,312,2025-11-18 06:00:00,Domination,Favela,AK-47,19,7,1,0.271,0,1810,9.6,Bronze,0,3,2.5,147.2,0.0,EU,PC,0,B
671542,313,2025-11-08 18:00:00,Search & Destroy,Shipment,M4,21,12,4,0.364,1,2260,10.8,Silver,0,5,1.69,140.0,0.0,EU,PC,1,B
908350,314,2025-07-31 22:00:00,Hardpoint,Terminal,MP5,9,7,2,0.321,1,1060,16.6,Platinum,4,9,1.25,47.1,2.18,,Console,1,A
710269,315,2025-11-28 20:00:00,Battle Royale,Verdansk,MP5,15,12,4,0.309,1,1660,10.3,Silver,3,8,1.23,118.8,0.6,,Console,1,B
654594,316,2025-04-22 01:00:00,Domination,Terminal,MP5,16,8,4,0.242,1,1840,15.1,Bronze,3,8,1.89,67.7,10.42,,PC,1,A
247718,317,2025-05-27 09:00:00,Hardpoint,Favela,AK-47,14,5,1,0.346,1,1550,13.4,Silver,0,5,2.5,123.1,0.0,APAC,Console,0,A
408987,318,2025-01-21 15:00:00,Search & Destroy,Rust,Sniper,6,10,5,0.27,1,850,12.3,Bronze,1,6,0.64,110.1,0.01,APAC,Console,1,B
745263,319,2025-08-31 14:00:00,Team Deathmatch,Terminal,M4,10,9,1,0.302,0,870,12.1,Bronze,1,6,1.1,159.8,11.51,LATAM,PC,1,A
458745,320,2025-03-28 08:00:00,Domination,Highrise,MP5,15,11,1,0.274,0,1330,4.0,Bronze,2,9,1.33,94.4,0.0,,Console,0,A
207512,321,2025-11-21 19:00:00,Domination,Favela,Sniper,12,9,1,0.342,1,1270,14.0,Platinum,2,8,1.3,111.4,0.68,,Console,1,B
247443,322,2025-12-22 09:00:00,Domination,Highrise,M4,14,14,2,0.293,0,1220,16.6,Gold,0,6,1.0,163.9,0.0,,Console,0,B
570587,323,2025-06-14 13:00:00,Domination,Highrise,Shotgun,10,12,2,0.206,0,860,9.6,Bronze,0,6,0.85,54.6,0.0,,PC,0,B
473616,324,2025-09-09 09:00:00,Hardpoint,Highrise,MP5,18,12,4,0.357,1,1960,16.8,Silver,0,4,1.46,26.9,0.0,,Console,1,B
757409,325,2025-12-14 00:00:00,Team Deathmatch,Highrise,Sniper,12,9,2,0.347,1,1320,10.4,Diamond,3,9,1.3,107.7,3.76,APAC,PC,0,A
786976,326,2025-04-17 11:00:00,Search & Destroy,Shipment,MP5,13,5,1,0.317,0,1250,11.7,Platinum,2,3,2.33,180.1,5.94,EU,Console,0,A
465871,327,2025-09-23 10:00:00,Battle Royale,Highrise,LMG,8,9,3,0.3,0,770,13.0,Bronze,4,3,0.9,116.2,0.22,EU,PC,0,B
475037,328,2025-07-03 23:00:00,Hardpoint,Shipment,Sniper,13,12,1,0.216,1,1310,17.5,Silver,2,6,1.08,205.5,3.79,APAC,PC,0,A
907364,329,2025-09-06 07:00:00,Hardpoint,Shipment,AK-47,16,15,0,0.283,0,1300,4.4,Gold,0,5,1.06,90.7,0.0,APAC,PC,1,A
217796,330,2025-09-07 17:00:00,Team Deathmatch,Shipment,AK-47,17,11,4,0.226,0,1680,14.8,Silver,1,12,1.5,98.0,8.75,EU,Console,0,A
391999,331,2025-07-29 05:00:00,Battle Royale,Rust,M4,16,6,1,0.32,1,1730,13.3,Gold,1,5,2.43,60.6,4.18,,Console,0,B
